"GruppeId";"PositionGruppenId";"PositionId";"PositionNeuId";"ValidFromDate";"ValidToDate";"PositionTitle";"PositionHinweis";"PositionAusFach";"PositionFachgebiete";"PositionPunktWert";"PositionGeldWert";"PositionZusatz";"PositionLogik"
"";"1.10";"38r";"";"20100101";"";"Kryotherapie je Sitzung";"";"0";"DERMA,VENER,UROLO";"10";"";"";""
"";"1.10";"38g";"";"20100101";"";"Einspritzung, Einträufeln und Spülung der vorderen Harnröhre";"";"0";"DERMA,VENER,UROLO";"2";"";"";""
"";"1.10";"38b";"";"20100101";"";"Katheterismus der weiblichen Harnblase";"";"0";"DERMA,VENER,UROLO";"2";"";"";""
"";"1.10";"38c";"";"20100101";"";"Einlegen eines Verweilkatheters, Verweilbougies";"";"0";"DERMA,VENER,UROLO";"6";"";"";""
"";"1.10";"38t";"";"20100101";"";"Prostatamassage";"";"0";"DERMA,VENER,UROLO";"3";"";"";""
"";"1.10";"38e";"";"20100101";"";"Erste Strikturdehnung der Harnröhre";"";"0";"DERMA,VENER,UROLO";"10";"";"";""
"";"1.10";"38n";"";"20100101";"";"Elektrolyse";"";"0";"DERMA,VENER,UROLO";"10";"";"";""
"";"1.10";"38f";"";"20100101";"";"Weitere Strikturdehnung";"";"0";"DERMA,VENER,UROLO";"5";"";"";""
"";"1.10";"38a";"";"20100101";"";"Katheterismus der männlichen Harnblase";"";"0";"DERMA,VENER,UROLO";"4";"";"";""
"";"1.10";"38m";"";"20100101";"";"Kaustik, ausgenommen Warzen";"Siehe Position 26d und 26e";"0";"";"10";"";"";""
"";"1.10";"38q";"";"20100101";"";"Nierenbeckenspülung";"Einschließlich Endoskopie.
+ R II";"0";"";"53";"";"";""
"";"1.10";"38u";"";"20100101";"";"Honorarzuschlag für Radium- oder Thoriumbestrahlung je Stunde";"";"0";"5";"6";"";"";""
"";"1.10";"38v";"";"20100101";"";"Phototherapie, je Behandlung 1.-16. Behandlung";"";"0";"5";"9";"";"";""
"";"1.10";"38vv";"";"20100101";"";"Phototherapie, je Behandlung ab der 17. Behandlung";"";"0";"5";"6";"";"";""
"";"1.10";"38w";"";"20100101";"";"Photochemotherapie, je Behandlung 1.-16. Behandlung";"";"0";"5";"13";"";"";""
"";"1.10";"38ww";"";"20100101";"";"Photochemotherapie ab der 17. Behandlung";"";"0";"5";"10";"";"";""
"";"1.10";"38x";"";"20100101";"";"Uroflowmetrie einschließlich Registrierung";"Höchstens in 20% der Fälle im Quartal verrechenbar.";"0";"16";"18";"";"";""
"";"1.10";"38y";"";"20100101";"";"Blaseninstillation mit Zytostatika";"";"0";"16";"10";"";"";""
"";"1.10";"38z";"";"20100101";"";"Wechsel eines suprapubischen Katheters";"";"0";"16";"10";"";"";""
"";"1.10";"39a";"";"20100101";"";"Evakuation einer Blasentamponade";"+ R I";"0";"16";"30";"";"";""
"";"1.10";"38i";"";"20100101";"";"Tiefe Instillation";"Pos. Nr. Punkte";"0";"DERMA,VENER,UROLO";"2";"";"";""
"";"1.10";"38j";"";"20100101";"";"Auflichtuntersuchung/Dermatoskopie";"Ganzkörperuntersuchung von pigmentierten und nichtpigmentierten Hauttumoren mit dem Derma-toskop inklusive Dokumentation und Beratung für notwendige Therapie und Prophylaxe pro suspekter Läsion.
Höchstens verrechenbar in 10% der Fälle pro Quartal, 6 Läsionen pro Patient und Jahr.";"0";"5";"3";"";"";""
"1.11";"";"";"";"20100101";"";"Phyikalische Behandlung";"Durch Ärzte für Allgemeinmedizin und Fachärzte.";"0";"";"";"";"";""
"";"1.11";"p 1a";"";"20100101";"";"Manuelle Massage";"";"0";"";"29";"";"";""
"";"1.11";"p 1b";"";"20100101";"";"Apparatemassage";"";"0";"";"25";"";"";""
"";"1.11";"p 1c";"";"20100101";"";"Pneumomassage des Trommelfells";"";"0";"";"25";"";"";""
"";"1.11";"p 2a";"";"20100101";"";"Einzelheilgymnastik";"";"0";"";"35";"";"";""
"";"1.11";"p 2b";"";"20100101";"";"Extensionsbehandlung, Quengeln";"";"0";"";"34";"";"";""
"";"1.11";"p 2c";"";"20100101";"";"Heilgymnastik in der kleinen Gruppe";"";"0";"";"22";"";"";""
"";"1.11";"p 3a";"";"20100101";"";"Anwendung von Wärmelampen";"(Sollux, Rotlicht, Blaulicht, Profundus o. Ä.)";"0";"";"22";"";"";""
"";"1.11";"p 3b";"";"20100101";"";"Quarzbestrahlung";"";"0";"";"22";"";"";""
"";"1.11";"p 3c";"";"20100101";"";"Heißluft";"";"0";"";"29";"";"";""
"";"1.11";"p 3d";"";"20100101";"";"Faradisation, Galvanisation, Hochfrequenz, Schwellstrom";"Mit elektronisch gesteuerten Geräten.";"0";"";"24";"";"";""
"";"1.11";"p 3e";"";"20100101";"";"Exponentialstrom mit elektrisch gesteuerten Geräten";"";"0";"";"35";"";"";""
"";"1.11";"p 3f";"";"20100101";"";"Vierzellenbad nach Schnee";"";"0";"";"40";"";"";""
"";"1.11";"p 3g";"";"20100101";"";"Iontophorese";"";"0";"";"35";"";"";""
"";"1.11";"p 3h";"";"20100101";"";"Diathermie";"";"0";"";"29";"";"";""
"";"1.11";"p 3i";"";"20100101";"";"Kurzwelle, Mikrowelle, Dezimeterwelle";"";"0";"";"37";"";"";""
"";"1.11";"p 3k";"";"20100101";"";"Ultraschall";"";"0";"";"47";"";"";""
"";"1.11";"p 4a";"";"20100101";"";"Dampfinhalation";"";"0";"";"19";"";"";""
"";"1.11";"p 4b";"";"20100101";"";"Aerosolinhalation";"";"0";"";"24";"";"";""
"";"1.11";"p 5a";"";"20100101";"";"Buckybestrahlung";"Pro Sitzung ohne Rücksicht auf die Zahl der Felder.";"0";"5";"94";"";"";""
"1.12";"";"";"";"20100101";"";"Sonographische Utersuchungen";"";"0";"";"";"";"";""
"";"1.12";"US 1";"";"20100101";"";"Sonographie der Leber, Gallenblase und Gallenwege";"";"0";"14,4,7,8";"";"18,69";"";""
"";"1.12";"US 2";"";"20100101";"";"Sonographie des Pankreas";"";"0";"14,4,7,8";"";"22,85";"";""
"";"1.12";"US 3";"";"20100101";"";"Sonographie des Oberbauches";"Jedenfalls der Leber, Gallenblase, Gallenwege, Milz und des Pankreas.";"0";"14,4,7,8";"";"34,62";"";""
"";"1.12";"US 4";"";"20100101";"";"Sonographie der Milz";"";"0";"14,4,7,8,15";"";"15,58";"";""
"";"1.12";"US 5";"";"20100101";"";"Sonographie der Nieren, Nebennieren und des Retroperitoneums";"Einschließlich der Bauchaorta.";"0";"14,4,7,8,16";"";"22,85";"";""
"";"1.12";"US 7";"";"20100101";"";"Geburtshilflicher Ultraschall bei besonderer medizinischer Indikation";"Nur verrechenbar bei Blutungen während der Schwangerschaft, Verdacht auf intrauterinen Fruchttod, Missverhältnis Schwangerenbecken-Leibesfrucht, Verdacht auf atypische pränatale Kindeslage, Verdacht auf atypischen Plazentasitz, Verdacht auf Fehlbildungen";"0";"6";"";"22,85";"";""
"";"1.12";"US 8";"";"20100101";"";"Sonographie des Unterbauches";"";"0";"4,7,8";"";"22,85";"";""
"";"1.12";"US 10";"";"20100101";"";"Sonographie des Unterbauches (Pos. US 8) und/oder endovaginale Sonographie";"";"0";"6,14";"";"24,93";"";""
"";"1.12";"US 11";"";"20100101";"";"Sonographie des Unterbauches (Pos. US 8) und/oder transrectale Prostata-Sonographie";"Die Unterbauchsonographie nach den Positionen US 8, US 10 und US 11 umfasst je nach Fachgebiet: Harnblase einschließlich Restharnbestimmung, Prostata, Uterus, Adnexe, Appendix, Raumforderungen.";"0";"16,14";"";"24,93";"";""
"";"1.12";"SP 1";"";"20100101";"";"Sonographie der Schilddrüse und Nebenschilddrüse";"";"0";"14,7,4,8";"";"22,51";"";""
"";"1.12";"SP 2";"";"20100101";"";"Sonographie der Halsweichteile";"Z. B. Mundboden, Zunge, Lymphknoten, Speicheldrüsen, Kieferwinkel, Raumforderungen.
Die gleichzeitige Verrechnung der Position SP 6 im gleichen Untersuchungsfeld ist ausgeschlossen.";"0";"14,9";"";"33,24";"";""
"";"1.12";"SP 3";"";"20100101";"";"Sonographie der Nasennebenhöhlenc";"Bei Verdacht auf akute Sinusitis.";"0";"9";"";"5,89";"";""
"";"1.12";"SP 5";"";"20100101";"";"Sonographie der Mamma";"Bei unklarem Mammographiebefund (je Seite).";"0";"14";"";"11,77";"";""
"";"1.12";"SP 6";"";"20100101";"";"Sonographie von oberflächlichen Raumforderungen";"Z. B. Zysten, Tumore, Hämatome, Lymphknoten.";"0";"14,4,7";"";"10,39";"";""
"";"1.12";"SP 7";"";"20100101";"";"Diagnostische Untersuchung des Bewegungsapparates insbesondere Weichteile einer Schulter, Achillessehnen und Bakerzyste";"Insbesondere Weichteile einer Schulter, Achillessehnen und Bakerzyste.
Das Untersuchungsfeld ist anzugeben.";"0";"14,12,15";"";"19,40";"";""
"";"1.12";"SP 9";"";"20100101";"";"Sonographie der kindlichen Hüften";"Im 1. Lebensjahr bei Krankheitsverdacht.";"0";"14,8,12";"";"27,70";"";""
"";"1.12";"SP 10";"";"20100101";"";"Sonographie des Scrotalinhaltes";"Doppler-Diagnostik.";"0";"14,8,16,4";"";"22,51";"";""
"";"1.12";"DS 1";"";"20100101";"";"Bidirektionale Dopplersonographie der Extremitätenarterien";"Mit Messung der distalen Arteriendrucke, Registrierung der Strömungskurve der Extremitätenarterien, Durchführung eventueller Funktionsteste sowie Dokumentation und Beurteilung.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar.
Chirugie eigendlich C(G.) Gefäßchirurgie
Die Positionen DS 1 und DS 2 sind zusammen nur mit C.D.I. Begründung verrechenbar.";"0";"4,5,7";"";"13,85";"";""
"";"1.12";"DS 2";"";"20100101";"";"Bidirektionale Dopplersonographie der Extremitätenvenen";"Mit Registrierung der Strömungskurve, Durchführung eventueller Funktionsteste sowie Dokumentation und Beurteilung bei Beinveneninsuffizienz.
Die Positionen DS 1 und DS 2 sind zusammen nur mit Begründung verrechenbar.";"0";"4,5,7";"";"13,85";"";""
"";"1.12";"DS 3";"";"20100101";"";"Bidirektionale Dopplersonographische Untersuchung";"Des Carotis- und Vertebralis- Arteriensystems sowie der periorbitalen Arterien mit Kompressionsmanöver und Dokumentation.
Die Positionen DS 3 und FD 1 sind gemeinsam nicht verechenbar.";"0";"7,19,20";"";"20,77";"";""
"";"1.12";"DS 4";"";"20100101";"";"Zuschlag zu Pos. FD 1";"Für dopplersonographische Untersuchung der Periorbitalarterien mit Kompressionsmanöver und Dokumentation (bei Verdacht auf haemodynamisch signifikante Stenose im nicht einsehbaren cervikalen Abschnitt, sowie intrakraniell).
Die Zuschlagsposition ist nicht verrechenbar, wenn bei zugewiesenen Patienten bereits ein bidirektionaler Sonographiebefund nach Position DS 3 vorliegt. Farbduplexdiagnostik.";"0";"14,7,19,20";"";"7,97";"";""
"";"1.12";"FD 1";"";"20100101";"";"Farbduplexsonographie des Carotis- und Vertebralis-Arteriensystems";"Die Positionen DS 3 und FD 1 sind gemeinsam nicht verrechenbar.";"0";"14,7,19,20";"";"40,52";"";""
"";"1.12";"FD 2";"";"20100101";"";"Zuschlag zu den Positionen US 1 sowie US 3";"Für Farbduplexsonographie bei Verdacht auf Pfort- aderverschluss im B-Bild.
Chirurgie eigentlich C(G) Gefäßchirurgie";"0";"14,7,8,4";"";"6,93";"";""
"";"1.12";"FD 3";"";"20100101";"";"Zuschlag zur Position US 5 für Farbduplex- sonographie des Körperstammes bei Aneurysmen, insbesondere der Bauchaorta";"Für Farbduplex- sonographie des Körperstammes bei Aneurysmen, insbesondere der Bauchaorta.";"0";"14,4,7";"";"17,31";"";""
"";"1.12";"FD 4";"";"20100101";"";"Farbduplexsonographie der Extremitätenarterien";"Bei Vorliegen eines pathologischen bidirektionalen Dopplersonographiebefundes.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar.
Chirurgie eigendlich C(G.) Gefäßchirurgie";"0";"5,7,4,14";"";"34,62";"";""
"";"1.12";"FD 5";"";"20100101";"";"Farbduplexsonographie der Extremitätenvenen bei Vorliegen eines klinischen Hinweises auf eine akute Thrombose der tiefen Beinvenen";"Bei Vorliegen eines klinischen Hinweises auf eine akute Thrombose der tiefen Beinvenen.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar. Echokardiographie.
Chirurgie eigendlich C(G.) Gefäßchirurgie";"0";"5,7,4,14";"";"34,62";"";""
"";"1.12";"EK 1";"";"20100101";"";"Echokardiographie";"Mit zweidimensionaler Darstellung inklusive TM-Registrierung (inkl. Befunderstellung).
Inklusive TM-Registrierung (inkl. Befunderstellung).";"0";"7";"";"31,85";"";""
"";"1.12";"EK 2";"";"20100101";"";"Echokardiographie";"Gemäß Pos. EK 1 einschließlich Dopplersonographie des Herzens mit gepulstem und/oder CW-Doppler.
Verrechenbar in folgenden Indikationen: I. - Diagnose, Beurteilung und Kontrolle angeborener oder erworbener Vitien, - Beurteilung des pulmonal-arteriellen Druckes, - Beurteilung der systolischen und diastolischen Linksventrikelfunktion.";"0";"";"";"69,25";"";""
"1.13";"";"";"";"20100101";"";"Röntgendiagnostische Untersuchungen";"Durch Ärzte für Allgemeinmedizin und Fachärzte.
Mit Ausnahme der Fachärzte für Radiologie.";"0";"";"";"";"";""
"";"1.13";"r 4a";"";"20100101";"";"Durchleuchtung ohne Kontrastbrei";"";"0";"";"";"8,05";"";""
"";"1.13";"r 4b";"";"20100101";"";"Durchleuchtung mit Kontrastbrei (außer Magen)";"";"0";"";"";"8,82";"";""
"";"1.13";"r 4c";"";"20100101";"";"Magendurchleuchtung";"Einschließlich der eventuellen Motilitätsprüfung am gleichen Tage.";"0";"";"";"10,58";"";""
"";"1.13";"r 4d";"";"20100101";"";"Durchleuchtung mit Kontrasteinlauf";"";"0";"";"";"12,45";"";""
"";"1.13";"r 4e";"";"20100101";"";"Motilitätsprüfung (soweit nicht in r 4c enthalten)";"";"0";"";"";"3,87";"";""
"";"1.13";"r 4f";"";"20100101";"";"Zuschlag zur Position r 4a und r 4e";"Für dosissparende Durchleuchtung mittels elektronischer Geräte.";"0";"";"";"5,05";"";""
"";"1.13";"r 4g";"";"20100101";"";"Zuschlag zur Position r 4b, r 4c und r 4d";"Für dosissparende Durchleuchtung mittels elektronischer Geräte.";"0";"";"";"6,07";"";""
"";"1.13";"r 5a";"";"20100101";"";"Aufnahme 9 x 12";"";"0";"";"";"4,63";"";""
"";"1.13";"r 5b";"";"20100101";"";"Aufnahme 13 x 18";"";"0";"";"";"6,06";"";""
"";"1.13";"r 5c";"";"20100101";"";"Aufnahme 18 x 24";"";"0";"";"";"7,63";"";""
"";"1.13";"r 5d";"";"20100101";"";"Aufnahme 15 x 40";"";"0";"";"";"9,40";"";""
"";"1.13";"r 5e";"";"20100101";"";"Aufnahme 24 x 30";"";"0";"";"";"10,21";"";""
"";"1.13";"r 5f";"";"20100101";"";"Aufnahme 30 x 40";"";"0";"";"";"11,75";"";""
"";"1.13";"r 5g";"";"20100101";"";"Aufnahme 35 x 35";"";"0";"";"";"12,67";"";""
"";"1.13";"r 5h";"";"20100101";"";"Zahnfilm";"";"0";"";"";"3,14";"";""
"";"1.13";"r 5i";"";"20100101";"";"Aufnahme 20 x 40";"";"0";"";"";"10,36";"";""
"2";"";"";"";"20100101";"";"Operationstarif für Ärzte für Allgemeinmedizin und Fachärzte";"1. Soweit bei den einzelnen Tarifpositionen des Operationsgruppenschemas Fachgebiete (lt. Abkürzungsschlüssel bezeichnet) angeführt sind, können diese Leistungen bei Durchführung durch Fachärzte nur von Fachärzten der dort angeführten Fachgebiete verrechnet werden, es sei denn in begründeten Notfällen. 2. Kosmetische Operationen und Operationen zum Zwecke der Sterilisierung werden von der BVA nur honoriert, wenn eine Kostenübernahmeverpflich tung vorliegt. 3. Alle getätigten Leistungen sind mit Angabe der Positionsnummer zu verrech- nen, ansonsten werden in Zweifelsfällen nur die jeweils niedrigeren Positionen honoriert. 4. Bei Operationen, die in der Ordination des Arztes oder in einer Kranken anstalt durchgeführt werden, wird neben dem Operationshonorar das Honorar für die allgemeine Verrichtung (Beratung oder Krankenbesuch) nur dann vergütet, wenn es sich um die erste Beratung oder den ersten Krankenbesuch handelt. 5. Bei Eingriffen, die nach dem Operationsgruppenschema bewertet werden, dürfen Zuschlagspunkte für Leistungen, die einen integrierenden Bestandteil dieser Operation bilden, nicht verrechnet werden. 6. Bei besonderer Schwierigkeit einer Operation kann mit Begründung die nächsthöhere Operationsgruppe verrechnet werden. 7. Bei den mit + bezeichneten Operationen ist die Verrechnung von Assistenz unzulässig. Bei den mit ++ bezeichneten Operationen der Gruppe IV kann eine zweite Assistenz ohne besondere Begründung in Anspruch genommen werden. 8. Wird die Operation in einer Krankenanstalt durchgeführt, so ist diese unter Angabe der Verpflegsklasse in der hiefür vorgesehenen Rubrik der Anzeige über geleistete Arzthilfe anzuführen. 9. Regiezuschläge dürfen vom Arzt nur verrechnet werden, wenn die Operation in der Ordination des Arztes oder in der Wohnung des Patienten durch geführt wurde. 10. Das Honorar für Assistenz und Narkose wird den diese Leistungen er - bringenden Vertragsärzten auf Grund der vom Operateur auf der Honorarliste durchzuführenden Verrechnung unmittelbar von der BVA überwiesen. Vom operierenden Arzt ist daher in jedem Falle der Name und die Anschrift des Assistenten bzw. Narkotiseurs anzugeben. 11. Bei besonderer Schwierigkeit einer Narkose kann der Facharzt für Anäs- thesiologie mit Begründung die nächsthöhere Narkosegruppe ver rechnen, ausgenommen bei Anwendung des Punktes 6.";"0";"";"";"";"";""
"2.1";"";"";"";"20100101";"";"Operationshonorar";"";"0";"";"";"";"";""
"";"2.1";"1AS1";"";"20100101";"";"Erste Assistenz Gruppe I";"";"1";"";"18";"";"";""
"";"2.1";"NAR1F";"";"20100101";"";"Narkose durch den Facharzt für Anästhesiologie Gruppe I";"";"1";"";"29";"";"";""
"";"2.1";"NAR2F";"";"20100101";"";"Narkose durch den Facharzt für Anästhesiologie Gruppe II";"";"1";"";"29";"";"";""
"";"2.1";"NAR2";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe II";"";"1";"";"23";"";"";""
"";"2.1";"NAR4";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe IV";"";"1";"";"56";"";"";""
"";"2.1";"NAR3F";"";"20100101";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe III";"";"1";"";"29";"";"";""
"";"2.1";"NAR3";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe III";"";"1";"";"29";"";"";""
"";"2.1";"1AS4";"";"20100101";"";"Erste Assistenz Gruppe IV";"";"1";"";"56";"";"";""
"";"2.1";"NAR4F";"";"20100101";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe IV";"";"1";"";"56";"";"";""
"";"2.1";"2AS4";"";"20100101";"";"Zweite Assistenz Gruppe IV";"";"1";"";"29";"";"";""
"";"2.1";"1AS2";"";"20100101";"";"Erste Assistenz Gruppe II";"";"1";"";"23";"";"";""
"";"2.1";"1AS5";"";"20100101";"";"Erste Assistenz Gruppe V";"";"1";"";"131";"";"";""
"";"2.1";"2AS5";"";"20100101";"";"Zweite Assistenz Gruppe V";"";"1";"";"56";"";"";""
"";"2.1";"2AS6";"";"20100101";"";"Zweite Assistenz Gruppe VI";"";"1";"";"75";"";"";""
"";"2.1";"NAR6";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe VI";"";"1";"";"85";"";"";""
"";"2.1";"1AS6";"";"20100101";"";"Erste Assistenz Gruppe VI";"";"1";"";"160";"";"";""
"";"2.1";"2AS7";"";"20100101";"";"Zweite Assistenz Gruppe VII";"";"1";"";"131";"";"";""
"";"2.1";"1AS7";"";"20100101";"";"Erste Assistenz Gruppe VII";"";"1";"";"263";"";"";""
"";"2.1";"NAR8F";"";"20100101";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe VIII";"";"1";"";"423";"";"";""
"";"2.1";"NAR7F";"";"20100101";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe VII";"";"1";"";"329";"";"";""
"";"2.1";"NAR7";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe VII";"";"1";"";"131";"";"";""
"";"2.1";"NAR6F";"";"20100101";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe VI";"";"1";"";"235";"";"";""
"";"2.1";"2As8";"";"20100101";"";"Zweite Assistenz Gruppe VIII";"";"1";"";"169";"";"";""
"";"2.1";"NAR8";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe VIII";"";"1";"";"188";"";"";""
"";"2.1";"1AS8";"";"20100101";"";"Erstet Assistenz Gruppe VIII";"";"1";"";"338";"";"";""
"";"2.1";"NAR5";"";"20100101";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe V";"";"1";"";"66";"";"";""
"";"2.1";"NAR5F";"";"20100101";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe V";"";"1";"";"150";"";"";""
"";"2.1";"1AS3";"";"20100101";"";"Erstet Assistenz Gruppe III";"";"0";"";"29";"";"";""
"";"2.1";"R I";"";"20100101";"";"Regiezuschlag Gruppe I";"";"1";"";"";"6,33";"";""
"";"2.1";"R II";"";"20100101";"";"Regiezuschlag Gruppe II";"";"1";"";"";"9,55";"";""
"";"2.1";"R III";"";"20100101";"";"Regiezuschlag Gruppe III";"";"1";"";"";"12,75";"";""
"";"2.1";"R IV";"";"20100101";"";"Regiezuschlag Gruppe III";"";"1";"";"";"19,15";"";""
"2.2";"";"";"";"20100101";"";"Operationsgruppenschema";"Für Ärzte für Allgemeinmedizin und Fachärzte.";"0";"";"";"";"";""
"";"2.2";"O 4m";"";"20100101";"";"Exenteratio bulbi";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4l";"";"20100101";"";"Enucleatio bulbi";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4g";"";"20100101";"";"Diasclerale Entfernung von Fremdkörpern aus der vorderen Kammer";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4d";"";"20100101";"";"Scleral- oder Cornealnaht";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4f";"";"20100101";"";"Endonasale Tränensackoperation oder Operation nach Toti";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 49e";"";"20100101";"";"Einfache (perineale oder rectale) Eröffnung eines Prostataabszesses";"C.U.";"1";"OPERA";"110";"";"";""
"";"2.2";"O 4i";"";"20100101";"";"Abtragung des Irisprolapses mit Plastik";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4b";"";"20100101";"";"Einfache Ptosisoperation";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4a";"";"20100101";"";"Schieloperation mit Vorlagerung und Tenotomie";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4e";"";"20100101";"";"Vogtsche Stichelung";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 10n";"";"20100101";"";"Exstirpation eines kleinen Lymphknotenpaketes";"";"1";"OPERA";"190";"";"";""
"";"2.2";"O 49d";"";"20100101";"";"Operation eines einfachen Urethralprolapses +";"G.U.";"1";"OPERA";"110";"";"";""
"";"2.2";"O 4h";"";"20100101";"";"Linearextraktion";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 4c";"";"20100101";"";"Symblepharonoperation mit Plastik";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 49f";"";"20100101";"";"Retroperitoneale Luftfüllung";"C.I.U.";"1";"OPERA";"110";"";"";""
"";"2.2";"O 49c";"";"20100101";"";"Urethrotomia interna +";"U.";"1";"OPERA";"110";"";"";""
"";"2.2";"O 4k";"";"20100101";"";"Iridektomie";"A.";"1";"OPERA";"340";"";"";""
"";"2.2";"O 10b";"";"20100101";"";"Trepanation des Knochens zur Penicillinbehandlung der Markhöhle bei Osteomyelitis";"";"1";"4,12";"190";"";"";""
"";"2.2";"O 10c";"";"20100101";"";"Excision großer Wunden und Wundversorgung";"Ausdehnung der Verletzung ist anzugeben.";"1";"4,18,12";"190";"";"";""
"";"2.2";"O 10d";"";"20100101";"";"Sehnennaht (ein bis zwei kleine Sehnen)";"";"1";"4,12";"190";"";"";""
"";"2.2";"O 10f";"";"20100101";"";"Resektion eines kleinen Gelenkes";"";"1";"4,12";"190";"";"";""
"";"2.2";"O 10g";"";"20100101";"";"Entfernung von Fremdkörpern";"Aus kleinen Gelenken oder von tiefgelegenen, röntgenologisch nicht lokalisierten Fremdkörpern.";"1";"4,12";"190";"";"";""
"";"2.2";"O 10i";"";"20100101";"";"Radikaloperation einer Hydrocele";"";"1";"4,16";"190";"";"";""
"";"2.2";"O 10m";"";"20100101";"";"Percutane Arteriographie der Arteria vertebralis, zentraler Cavakatheter";"";"1";"2,4,7";"190";"";"";""
"";"2.2";"O 10o";"";"20100101";"";"Operation nach Doppler";"";"1";"4";"190";"";"";""
"";"2.2";"O 10p";"";"20100101";"";"Phrenicusexhairese";"C.L.";"1";"4,10";"190";"";"";""
"";"2.2";"O 10q";"";"20100101";"";"Vasektomie oder Vasoligatur";"C.U.";"1";"4,16";"190";"";"";""
"";"2.2";"O 10a";"";"20100101";"";"Blutige Reposition von Frakturen kleiner Knochen";"bzw. Gelenke, unblutige Reposition der Ellbogen- oder Kniegelenksluxation mit Verband.";"1";"4,12";"190";"";"";""
"";"2.2";"O 10h";"";"20100101";"";"Schwierige Operation größerer Geschwülste";"Adenoma mammae, großes Lipom, Angiom, Radikaloperation eines Rectalpolypen oder einer Rectalpolypengruppe.";"1";"4,6,12";"190";"";"";""
"";"2.2";"O 10k";"";"20100101";"";"Radikaloperation einer Fistula ani, ohne Sphinkterbeteiligung";"";"1";"4,6";"190";"";"";""
"";"2.2";"O 10l";"";"20100101";"";"Präparatorische Unterbindung der Arteria oder Vena bracchialis, axillaris, der Vena jugularis";"";"1";"4";"190";"";"";""
"";"2.2";"O 10s";"";"20100101";"";"Nodulioperation oder Prolapsoperation nach Langenbeck";"";"1";"4";"190";"";"";""
"";"2.2";"O 10u";"";"20100101";"";"Exhairese eines peripheren Trigeminusastes";"";"1";"4,18";"190";"";"";""
"";"2.2";"O 11b";"";"20100101";"";"Blutige Reposition von Frakturen oder traumatischen Luxationen großer Knochen bzw. Gelenke";"";"1";"4,12";"340";"";"";""
"";"2.2";"O 11c";"";"20100101";"";"Nervennaht bei frischen Verletzungen";"";"1";"4,18,12";"340";"";"";""
"";"2.2";"O 11d";"";"20100101";"";"Sehnennaht (mehr als zwei Sehnen oder große Sehne)";"";"1";"4,18,12";"340";"";"";""
"";"2.2";"O 11e";"";"20100101";"";"Exstirpation eines Karbunkels";"";"1";"4,12";"340";"";"";""
"";"2.2";"O 11f";"";"20100101";"";"Incision tiefer Phlegmonen";"Des Mundbodens, Beckenbodens und Urininfiltration, ausgedehnte tiefe Phlegmone am Schädel, V-Phlegmone, Röhrenabszess an langen Knochen.";"1";"4,6,18,12,16";"340";"";"";""
"";"2.2";"O 11g";"";"20100101";"";"Entfernung von Fremdkörpern aus großen Gelenken, Drainage großer Gelenke";"";"1";"4,12";"340";"";"";""
"";"2.2";"O 11h";"";"20100101";"";"Tracheotomie";"";"1";"2,4,9,8,18";"340";"";"";""
"";"2.2";"O 11i";"";"20100101";"";"Thorakokaustik, Rippenresektion, Operation nach Kux";"";"1";"4,7,8,10,12";"340";"";"";""
"";"2.2";"O 11k";"";"20100101";"";"Pneumolyse";"";"1";"4,10";"340";"";"";""
"";"2.2";"O 11l";"";"20100101";"";"Präparatorische Unterbindung der Arteria subclavia, carotis";"";"1";"4,18";"340";"";"";""
"";"2.2";"O 11n";"";"20100101";"";"Radikaloperation einer Hernie";"Erstoperation oder Verschluss einer Bruchpforte mittels künstlichen Netzes. + +";"1";"4";"340";"";"";""
