"GruppeId";"PositionGruppenId";"PositionId";"PositionNeuId";"ValidFromDate";"ValidToDate";"PositionTitle";"PositionHinweis";"PositionAusFach";"PositionFachgebiete";"PositionPunktWert";"PositionGeldWert";"PositionZusatz";"PositionLogik"
"";"1.11";"p 3e";"";"20100601";"";"Exponentialstrom mit elektrisch gesteuerten Geräten";"";"0";"";"10";"";"";""
"";"1.11";"p 3f";"";"20100601";"";"Zellenbad";"";"0";"";"11";"";"";""
"";"1.11";"p 3g";"";"20100601";"";"Iontophorese";"";"0";"";"10";"";"";""
"";"1.11";"p 3h";"";"20100601";"";"Diathermie";"";"0";"";"10";"";"";""
"";"1.11";"p 3i";"";"20100601";"";"Kurzwelle";"";"0";"";"12";"";"";""
"";"1.11";"p 3k";"";"20100601";"";"Ultraschall";"";"0";"";"16";"";"";""
"";"1.11";"p 4a";"";"20100601";"";"Dampfinhalation";"";"0";"";"5";"";"";""
"";"1.11";"p 4b";"";"20100601";"";"Aerosolinhalation";"";"0";"";"10";"";"";""
"";"1.11";"p 5a";"";"20100601";"";"Buckybestrahlung";"Pro Sitzung ohne Rücksicht auf die Zahl der Felder.";"0";"5";"40";"";"";""
"";"1.11";"p 3l";"";"20100601";"";"Anwendung der elektrischen Lunge";"";"0";"";"18";"";"";""
"";"1.11";"p 6a";"";"20100601";"";"Klimakammerbehandlung pro Sitzung";"";"0";"";"25";"";"";""
"";"1.11";"p 7a";"";"20100601";"";"Italienische Schnellkur (Munari-Packung)";"";"0";"";"14";"";"";""
"";"1.11";"p 7b";"";"20100601";"";"Schlammpackung, Moorpackung (Teil- oder Ganzpackung)";"";"0";"";"15";"";"";""
"1.12";"";"";"";"20100601";"";"Sonographische Utersuchungen";"";"0";"";"";"";"";""
"";"1.12";"DS 1";"";"20100601";"";"Bidirektionale Dopplersonographie der Extremitätenarterien";"Mit Messung der distalen Arteriendrucke, Registrierung der Strömungskurve der Extremitätenarterien, Durchführung eventueller Funktionsteste sowie Dokumentation und Beurteilung.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar.";"0";"4,5,7";"29";"";"";""
"";"1.12";"DS 2";"";"20100601";"";"Bidirektionale Dopplersonographie der Extremitätenvenen";"Mit Registrierung der Strömungskurve, Durchführung eventueller Funktionsteste sowie Dokumentation und Beurteilung bei Beinveneninsuffizienz.
Die Positionen DS 1 und DS 2 sind zusammen nur mit Begründung verrechenbar.";"0";"4,5,7";"29";"";"";""
"";"1.12";"DS 3";"";"20100601";"";"Bidirektionale Dopplersonographische Untersuchung";"Des Carotis- und Vertebralis-Arteriensystems sowie der periorbitalen Arterien mit Kompressionsmanöver und Dokumentation.
Die Positionen DS 3 und FD 1 sind gemeinsam nicht verechenbar.";"0";"7,19,20";"44";"";"";""
"";"1.12";"DS 4";"";"20100601";"";"Zuschlag zu Pos. FD 1";"Für dopplersonographische Untersuchung der Periorbitalarterien mit Kompressionsmanöver und Dokumentation (bei Verdacht auf haemodynamisch signifikante Stenose im nicht einsehbaren cervikalen Abschnitt, sowie intrakraniell).
Die Zuschlagsposition ist nicht verrechenbar, wenn bei zugewiesenen Patienten bereits ein bidirektionaler Sonographiebefund nach Position DS 3 vorliegt. Farbduplexdiagnostik.";"0";"14,7,19,20";"17";"";"";""
"";"1.12";"EK 2";"";"20100601";"";"Echokardiographie";"Gemäß Pos. EK 1 einschließlich Dopplersonographie des Herzens mit gepulstem und/oder CW-Doppler.
Verrechenbar in folgenden Indikationen:
- Diagnose, Beurteilung und Kontrolle angeborener oder erworbener Vitien, 
- Beurteilung des pulmonal-arteriellen Druckes, 
- Beurteilung der systolischen und diastolischen Linksventrikelfunktion.";"0";"";"146";"";"";""
"";"1.12";"FD 1";"";"20100601";"";"Farbduplexsonographie des Carotis- und Vertebralis-Arteriensystems";"Die Positionen DS 3 und FD 1 sind gemeinsam nicht verrechenbar.";"0";"14,7,19,20";"86";"";"";""
"";"1.12";"FD 2";"";"20100601";"";"Zuschlag zu den Positionen US 1 sowie US 3";"Für Farbduplexsonographie bei Verdacht auf Pfortaderverschluss im B-Bild.";"0";"14,7,8,4";"15";"";"";""
"";"1.12";"FD 3";"";"20100601";"";"Zuschlag zur Position US 5";"Für Farbduplexsonographie des Körperstammes bei Aneurysmen, insbesondere der Bauchaorta.";"0";"14,4,7";"37";"";"";""
"";"1.12";"FD 4";"";"20100601";"";"Farbduplexsonographie der Extremitätenarterien";"Bei Vorliegen eines pathologischen bidirektionalen Dopplersonographiebefundes.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar.";"0";"5,7,4,14";"73";"";"";""
"";"1.12";"FD 5";"";"20100601";"";"Farbduplexsonographie der Extremitätenvenen";"Bei Vorliegen eines klinischen Hinweises auf eine akute Thrombose der tiefen Beinvenen.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar.";"0";"5,7,4,14";"73";"";"";""
"";"1.12";"SP 1";"";"20100601";"";"Sonographie der Schilddrüse und Nebenschilddrüse";"";"0";"14,7,4,8";"48";"";"";""
"";"1.12";"SP 10";"";"20100601";"";"Sonographie des Scrotalinhaltes";"";"0";"14,8,16,4";"48";"";"";""
"";"1.12";"SP 2";"";"20100601";"";"Sonographie der Halsweichteile";"Z. B. Mundboden, Zunge, Lymphknoten, Speicheldrüsen, Kieferwinkel, Raumforderungen.
Die gleichzeitige Verrechnung der Position SP 6 im gleichen Untersuchungsfeld ist ausgeschlossen.";"0";"14,9";"70";"";"";""
"";"1.12";"SP 3";"";"20100601";"";"Sonographie der Nasennebenhöhlen";"Bei Verdacht auf akute Sinusitis.";"0";"9";"12";"";"";""
"";"1.12";"SP 5";"";"20100601";"";"Sonographie der Mamma";"Bei unklarem Mammographiebefund (je Seite).";"0";"14";"25";"";"";""
"";"1.12";"SP 6";"";"20100601";"";"Sonographie von oberflächlichen Raumforderungen";"Z. B. Zysten, Tumore, Hämatome, Lymphknoten.";"0";"14,4,7";"22";"";"";""
"";"1.12";"SP 7";"";"20100601";"";"Diagnostische Untersuchung des Bewegungsapparates insbesondere Weichteile einer Schulter, Achillessehnen und Bakerzyste";"Insbesondere Weichteile einer Schulter, Achillessehnen und Bakerzyste.";"0";"14,12,15";"41";"";"";""
"";"1.12";"SP 9";"";"20100601";"";"Sonographie der kindlichen Hüften";"Im 1. Lebensjahr bei Krankheitsverdacht.";"0";"14,8,12";"59";"";"";""
"";"1.12";"US 1";"";"20100601";"";"Sonographie der Leber, Gallenblase und Gallenwege";"";"0";"14,4,7,8";"40";"";"";""
"";"1.12";"US 10";"";"20100601";"";"Sonographie des Unterbauches (Pos. US 8) und/oder endovaginale Sonographie";"Die Unterbauchsonographie nach den Positionen US 8, US 10 und US 11 umfasst je nach Fachgebiet: Harnblase einschließlich Restharnbestimmung, Prostata, Uterus, Adnexe, Appendix, Raumforderungen.";"0";"6,14";"53";"";"";""
"";"1.12";"US 11";"";"20100601";"";"Sonographie des Unterbauches (Pos. US 8) und/oder transrectale Prostata-Sonographie";"Die Unterbauchsonographie nach den Positionen US 8, US 10 und US 11 umfasst je nach Fachgebiet: Harnblase einschließlich Restharnbestimmung, Prostata, Uterus, Adnexe, Appendix, Raumforderungen.";"0";"16,14";"53";"";"";""
"";"1.12";"US 2";"";"20100601";"";"Sonographie des Pankreas";"";"0";"14,4,7,8";"48";"";"";""
"";"1.12";"US 3";"";"20100601";"";"Sonographie des Oberbauches";"Jedenfalls der Leber, Gallenblase, Gallenwege, Milz und des Pankreas.";"0";"14,4,7,8";"73";"";"";""
"";"1.12";"US 4";"";"20100601";"";"Sonographie der Milz";"";"0";"14,4,7,8,15";"33";"";"";""
"";"1.12";"US 5";"";"20100601";"";"Sonographie der Nieren, Nebennieren und des Retroperitoneums";"Einschließlich der Bauchaorta.";"0";"14,4,7,8,16";"48";"";"";""
"";"1.12";"US 7";"";"20100601";"";"Geburtshilflicher Ultraschall bei besonderer medizinischer Indikation";"Nur verrechenbar bei Blutungen während der Schwangerschaft, Verdacht auf intrauterinen Fruchttod, Missverhältnis Schwangerenbecken-Leibesfrucht, Verdacht auf atypische pränatale Kindeslage, Verdacht auf atypischen Plazentasitz, Verdacht auf Fehlbildungen";"0";"6";"48";"";"";""
"";"1.12";"US 8";"";"20100601";"";"Sonographie des Unterbauches";"Die Unterbauchsonographie nach den Positionen US 8, US 10 und US 11 umfasst je nach Fachgebiet: Harnblase einschließlich Restharnbestimmung, Prostata, Uterus, Adnexe, Appendix, Raumforderungen.";"0";"4,7,8";"48";"";"";""
"";"1.12";"EK 1";"";"20100601";"";"Echokardiographie";"Mit zweidimensionaler Darstellung. Inklusive TM-Registrierung (inkl. Befunderstellung).";"0";"7";"67";"";"";""
"1.13";"";"";"";"20100601";"";"Röntgendiagnostische Untersuchungen";"Durch Ärzte für Allgemeinmedizin und Fachärzte.";"0";"";"";"";"";""
"";"1.13";"r 4a";"";"20100601";"";"Durchleuchtung ohne Kontrastbrei";"";"0";"";"26";"";"";""
"";"1.13";"r 4b";"";"20100601";"";"Durchleuchtung mit Kontrastbrei (außer Magen)";"";"0";"";"28";"";"";""
"";"1.13";"r 4c";"";"20100601";"";"Magendurchleuchtung";"Einschließlich der eventuellen Motilitätsprüfung am gleichen Tage.";"0";"";"45";"";"";""
"";"1.13";"r 4d";"";"20100601";"";"Durchleuchtung mit Kontrasteinlauf";"";"0";"";"50";"";"";""
"";"1.13";"r 4e";"";"20100601";"";"Motilitätsprüfung (soweit nicht in r 4c enthalten)";"";"0";"";"18";"";"";""
"";"1.13";"r 4f";"";"20100601";"";"Zuschlag zur Position r 4a und r 4e";"Für dosissparende Durchleuchtung mittels elektronischer Geräte.";"0";"";"13";"";"";""
"";"1.13";"r 5a";"";"20100601";"";"Aufnahme 9 x 12";"";"0";"";"20";"";"";""
"";"1.13";"r 5b";"";"20100601";"";"Aufnahme 13 x 18";"";"0";"";"22";"";"";""
"";"1.13";"r 5c";"";"20100601";"";"Aufnahme 18 x 24";"";"0";"";"24";"";"";""
"";"1.13";"r 5d";"";"20100601";"";"Aufnahme 15 x 40";"";"0";"";"26";"";"";""
"";"1.13";"r 5e";"";"20100601";"";"Aufnahme 24 x 30";"";"0";"";"28";"";"";""
"";"1.13";"r 5f";"";"20100601";"";"Aufnahme 30 x 40";"";"0";"";"33";"";"";""
"";"1.13";"r 5g";"";"20100601";"";"Aufnahme 35 x 35";"";"0";"";"35";"";"";""
"";"1.13";"r 5h";"";"20100601";"";"Zahnfilm";"";"0";"";"14";"";"";""
"";"1.13";"r 4g";"";"20100601";"";"Zuschlag zur Position r 4b, r 4c und r 4d";"Für dosissparende Durchleuchtung mittels elektronischer Geräte.";"0";"";"19";"";"";""
"2";"";"";"";"20100601";"";"Operationstarif für Ärzte für Allgemeinmedizin und Fachärzte";"1. Soweit bei den einzelnen Tarifpositionen des Operationsgruppenschemas Fachgebiete (lt. Abkürzungsschlüssel bezeichnet) angeführt sind, können diese Leistungen bei Durchführung durch Fachärzte nur von Fachärzten der dort angeführten Fachgebiete verrechnet werden, es sei denn in begründeten Notfällen. 2. Kosmetische Operationen und Operationen zum Zwecke der Sterilisierung werden von der BVA nur honoriert, wenn eine Kostenübernahmeverpflich tung vorliegt. 3. Alle getätigten Leistungen sind mit Angabe der Positionsnummer zu verrech- nen, ansonsten werden in Zweifelsfällen nur die jeweils niedrigeren Positionen honoriert. 4. Bei Operationen, die in der Ordination des Arztes oder in einer Kranken anstalt durchgeführt werden, wird neben dem Operationshonorar das Honorar für die allgemeine Verrichtung (Beratung oder Krankenbesuch) nur dann vergütet, wenn es sich um die erste Beratung oder den ersten Krankenbesuch handelt. 5. Bei Eingriffen, die nach dem Operationsgruppenschema bewertet werden, dürfen Zuschlagspunkte für Leistungen, die einen integrierenden Bestandteil dieser Operation bilden, nicht verrechnet werden. 6. Bei besonderer Schwierigkeit einer Operation kann mit Begründung die nächsthöhere Operationsgruppe verrechnet werden. 7. Bei den mit + bezeichneten Operationen ist die Verrechnung von Assistenz unzulässig. Bei den mit ++ bezeichneten Operationen der Gruppe IV kann eine zweite Assistenz ohne besondere Begründung in Anspruch genommen werden. 8. Wird die Operation in einer Krankenanstalt durchgeführt, so ist diese unter Angabe der Verpflegsklasse in der hiefür vorgesehenen Rubrik der Anzeige über geleistete Arzthilfe anzuführen. 9. Regiezuschläge dürfen vom Arzt nur verrechnet werden, wenn die Operation in der Ordination des Arztes oder in der Wohnung des Patienten durch geführt wurde. 10. Das Honorar für Assistenz und Narkose wird den diese Leistungen er - bringenden Vertragsärzten auf Grund der vom Operateur auf der Honorarliste durchzuführenden Verrechnung unmittelbar von der BVA überwiesen. Vom operierenden Arzt ist daher in jedem Falle der Name und die Anschrift des Assistenten bzw. Narkotiseurs anzugeben. 11. Bei besonderer Schwierigkeit einer Narkose kann der Facharzt für Anäs- thesiologie mit Begründung die nächsthöhere Narkosegruppe ver rechnen, ausgenommen bei Anwendung des Punktes 6.";"0";"";"";"";"";""
"2.1";"";"";"";"20100601";"";"Operationshonorar";"";"0";"";"";"";"";""
"";"2.1";"NAR1F";"";"20100601";"";"Narkose durch den Facharzt für Anästhesiologie Gruppe I";"";"1";"";"0";"";"";""
"";"2.1";"NAR2F";"";"20100601";"";"Narkose durch den Facharzt für Anästhesiologie Gruppe II";"";"1";"";"30";"";"";""
"";"2.1";"NAR2";"";"20100601";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe II";"";"1";"";"30";"";"";""
"";"2.1";"NAR3F";"";"20100601";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe III";"";"1";"";"35";"";"";""
"";"2.1";"NAR4F";"";"20100601";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe IV";"";"1";"";"70";"";"";""
"";"2.1";"2AS1";"";"20100601";"";"Zweite Assistenz Gruppe I";"";"1";"";"0";"";"";""
"";"2.1";"2AS2";"";"20100601";"";"Zweite Assistenz Gruppe II";"";"1";"";"30";"";"";""
"";"2.1";"2AS3";"";"20100601";"";"Zweite Assistenz Gruppe III";"";"1";"";"45";"";"";""
"";"2.1";"2AS4";"";"20100601";"";"Zweite Assistenz Gruppe IV";"";"1";"";"85";"";"";""
"";"2.1";"2AS5";"";"20100601";"";"Zweite Assistenz Gruppe V";"";"1";"";"140";"";"";""
"";"2.1";"2AS6";"";"20100601";"";"Zweite Assistenz Gruppe VI";"";"0";"";"225";"";"";""
"";"2.1";"NAR3";"";"20100601";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe III";"Bei Operationen von Gruppe III aufwärts wird auch die an Stelle der Allgemeinnarkose durchgeführte Lokalanaesthesie nach diesen Tarifen vergütet. Rauschnarkose wird nach Position 18b vergütet.";"1";"";"35";"";"";""
"";"2.1";"NAR4";"";"20100601";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe IV";"Bei Operationen von Gruppe III aufwärts wird auch die an Stelle der Allgemeinnarkose durchgeführte Lokalanaesthesie nach diesen Tarifen vergütet. Rauschnarkose wird nach Position 18b vergütet.";"1";"";"70";"";"";""
"";"2.1";"NAR5";"";"20100601";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe V";"Bei Operationen von Gruppe III aufwärts wird auch die an Stelle der Allgemeinnarkose durchgeführte Lokalanaesthesie nach diesen Tarifen vergütet. Rauschnarkose wird nach Position 18b vergütet.";"1";"";"85";"";"";""
"";"2.1";"NAR6";"";"20100601";"";"Narkose außer durch Fachärzte für Anästhesiologie Gruppe VI";"Bei Operationen von Gruppe III aufwärts wird auch die an Stelle der Allgemeinnarkose durchgeführte Lokalanaesthesie nach diesen Tarifen vergütet. Rauschnarkose wird nach Position 18b vergütet.";"1";"";"115";"";"";""
"";"2.1";"NAR5F";"";"20100601";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe V";"V und VI nur verrechenbar, wenn die Narkoseleistung eine i.v. Injektion mit Barbitursäurepräparaten oder Inhalationsnarkose überschreitet. Ansonsten ist der Tarif wie unter 3. anzuwenden. Die Intubationsnarkose mit Relaxation ist mit Begründung unter Operationsgruppe IV verrechenbar.";"1";"";"210";"";"";""
"";"2.1";"NAR6F";"";"20100601";"";"Narkose durch Fachärzte für Anästhesiologie Gruppe VI";"V und VI nur verrechenbar, wenn die Narkoseleistung eine i.v. Injektion mit Barbitursäurepräparaten oder Inhalationsnarkose überschreitet. Ansonsten ist der Tarif wie unter 3. anzuwenden. Die Intubationsnarkose mit Relaxation ist mit Begründung unter Operationsgruppe IV verrechenbar.";"1";"";"280";"";"";""
"";"2.1";"R I";"";"20100601";"";"Regiezuschlag Gruppe I";"";"1";"";"15";"";"";""
"";"2.1";"R II";"";"20100601";"";"Regiezuschlag Gruppe II";"";"1";"";"20";"";"";""
"";"2.1";"R III";"";"20100601";"";"Regiezuschlag Gruppe III";"";"1";"";"30";"";"";""
"";"2.1";"R IV";"";"20100601";"";"Regiezuschlag Gruppe III";"";"1";"";"45";"";"";""
"2.2";"";"";"";"20100601";"";"Operationsgruppenschema";"Für Ärzte für Allgemeinmedizin und Fachärzte.";"0";"";"";"";"";""
"";"2.2";"O 10a";"";"20100601";"";"Blutige Reposition von Frakturen kleiner Knochen";"bzw. Gelenke, unblutige Reposition der Ellbogen- oder Kniegelenksluxation mit Verband.";"1";"4,12";"235";"";"";""
"";"2.2";"O 10b";"";"20100601";"";"Trepanation des Knochens zur Penicillinbehandlung der Markhöhle bei Osteomyelitis";"";"1";"4,12";"235";"";"";""
"";"2.2";"O 10c";"";"20100601";"";"Excision großer Wunden und Wundversorgung";"Ausdehnung der Verletzung ist anzugeben.";"1";"4,18,12";"235";"";"";""
"";"2.2";"O 10d";"";"20100601";"";"Sehnennaht (ein bis zwei kleine Sehnen)";"";"1";"4,12";"235";"";"";""
"";"2.2";"O 10f";"";"20100601";"";"Resektion eines kleinen Gelenkes";"";"1";"4,12";"235";"";"";""
"";"2.2";"O 10g";"";"20100601";"";"Entfernung von Fremdkörpern";"Aus kleinen Gelenken oder von tiefgelegenen, röntgenologisch nicht lokalisierten Fremdkörpern.";"1";"4,12";"235";"";"";""
"";"2.2";"O 10h";"";"20100601";"";"Schwierige Operation größerer Geschwülste";"Adenoma mammae, großes Lipom, Angiom, Radikaloperation eines Rectalpolypen oder einer Rectalpolypengruppe.";"1";"4,6,12";"235";"";"";""
"";"2.2";"O 10i";"";"20100601";"";"Radikaloperation einer Hydrocele";"";"1";"4,16";"235";"";"";""
"";"2.2";"O 10k";"";"20100601";"";"Radikaloperation einer Fistula ani, ohne Sphinkterbeteiligung";"";"1";"4,6";"235";"";"";""
"";"2.2";"O 10l";"";"20100601";"";"Präparatorische Unterbindung der Arteria oder Vena bracchialis, axillaris, der Vena jugularis";"";"1";"4";"235";"";"";""
"";"2.2";"O 10m";"";"20100601";"";"Percutane Arteriographie der Arteria vertebralis, zentraler Cavakatheter";"";"1";"2,4,7";"235";"";"";""
"";"2.2";"O 10n";"";"20100601";"";"Exstirpation eines kleinen Lymphknotenpaketes";"";"1";"";"235";"";"";""
"";"2.2";"O 10p";"";"20100601";"";"Phrenicusexhairese";"C.L.";"1";"4,10";"235";"";"";""
"";"2.2";"O 10q";"";"20100601";"";"Vasektomie oder Vasoligatur";"";"1";"4,16";"235";"";"";""
"";"2.2";"O 10r";"";"20100601";"";"Operation von Varicen";"Mit Ligatur der Saphena und Verödung, Resektion von Venenkonvoluten am Unterschenkel oder ausgedehnte Operation nach Romich.";"1";"4,12";"235";"";"";""
"";"2.2";"O 10s";"";"20100601";"";"Nodulioperation oder Prolapsoperation nach Langenbeck";"";"1";"4";"235";"";"";""
"";"2.2";"O 11a";"";"20100601";"";"Einrichtung und erster Verband bei einer Oberschenkelfraktur oder traumatischen Hüftgelenksluxation";"Erste Versorgung einer Oberschenkelfraktur mittels Gipsverband, Nagel- oder Drahtextension einschließlich Reposition und Gipsverband.";"1";"4,12";"450";"";"";""
"";"2.2";"O 11b";"";"20100601";"";"Blutige Reposition von Frakturen oder traumatischen Luxationen großer Knochen bzw. Gelenke";"";"1";"4,12";"450";"";"";""
"";"2.2";"O 11c";"";"20100601";"";"Nervennaht bei frischen Verletzungen";"";"1";"4,18,12";"450";"";"";""
"";"2.2";"O 11d";"";"20100601";"";"Sehnennaht (mehr als zwei Sehnen oder große Sehne)";"";"1";"4,18,12";"450";"";"";""
"";"2.2";"O 11e";"";"20100601";"";"Exstirpation eines Karbunkels";"";"1";"4,12";"450";"";"";""
"";"2.2";"O 11f";"";"20100601";"";"Incision tiefer Phlegmonen";"Des Mundbodens, Beckenbodens und Urininfiltration, ausgedehnte tiefe Phlegmone am Schädel, V-Phlegmone, Röhrenabszess an langen Knochen.";"1";"4,6,18,12,16";"450";"";"";""
"";"2.2";"O 11g";"";"20100601";"";"Entfernung von Fremdkörpern aus großen Gelenken, Drainage großer Gelenke";"";"1";"4,12";"450";"";"";""
"";"2.2";"O 11h";"";"20100601";"";"Tracheotomie";"";"1";"2,4,9,8,18";"450";"";"";""
"";"2.2";"O 11l";"";"20100601";"";"Präparatorische Unterbindung der Arteria subclavia, carotis";"";"1";"4,18";"450";"";"";""
"";"2.2";"O 11r";"";"20100601";"";"Noduliexstirpation nach Whitehead";"";"1";"4";"450";"";"";""
"";"2.2";"O 11u";"";"20100601";"";"Periarterielle Sympathektomie nach Leriche";"";"1";"4,18,12";"450";"";"";""
"";"2.2";"O 11v";"";"20100601";"";"Semikastration, Radikaloperation einer Varikocele, Operation des Kryptorchismus";"";"1";"4,16";"450";"";"";""
"";"2.2";"O 11x";"";"20100601";"";"Reamputation";"";"1";"4,12";"450";"";"";""
"";"2.2";"O 11y";"";"20100601";"";"Shuntoperation für Haemodialyse (Cimino-Shunt, Scribener-Shunt)";"";"1";"4,16";"450";"";"";""
"";"2.2";"O 12a";"";"20100601";"";"Exstirpation eines größeren Lymphknotenpaketes";"";"1";"4,9";"765";"";"";""
"";"2.2";"O 12c";"";"20100601";"";"Neurolyse mit Naht";"";"1";"4,18,12";"765";"";"";""
"";"2.2";"O 12d";"";"20100601";"";"Sehnenplastik";"";"1";"4,12";"765";"";"";""
"";"2.2";"O 12g";"";"20100601";"";"Operation angeborener Halsfisteln oder Cysten ohne Verbindung zum Pharynx";"";"1";"4,9";"765";"";"";""
"";"2.2";"O 12h";"";"20100601";"";"Scalenotomie";"";"1";"4,12";"765";"";"";""
"";"2.2";"O 12u";"";"20100601";"";"Gestielte Lappenplastik, ausgedehnte Hautplastik";"";"1";"4,5,9,12";"765";"";"";""
"";"2.2";"O 12v";"";"20100601";"";"Amputation oder Enukleation großer Knochen, der Mittelhand, des Mittelfußes";"";"1";"4,12";"765";"";"";""
"";"2.2";"O 12x";"";"20100601";"";"Osteosynthese kleiner Knochen";"";"1";"4,12";"765";"";"";""
"";"2.2";"O 12y";"";"20100601";"";"Operation am Schädelknochen ohne Dura-Eröffnung";"";"1";"4,18,12";"765";"";"";""
"";"2.2";"O 16a";"";"20100601";"";"Elektrotomie ausgedehnter flächenhafter Hauttumore";"";"0";"4,5";"60";"";"";""
"";"2.2";"O 17a";"";"20100601";"";"Excision einer Sklerose";"";"1";"4,5,6,16";"135";"";"";""
"";"2.2";"O 16b";"";"20100601";"";"Stanzung oder chirurgische Behandlung der Akne conglobata";"";"1";"5";"60";"";"";""
"";"2.2";"O 17b";"";"20100601";"";"Exstirpation eines Epithelioms";"";"1";"4,5,3,6,9";"135";"";"";""
"";"2.2";"O 18a";"";"20100601";"";"Einfache Spaltung des Hymens oder einer Atresia ani superficialis";"";"1";"4,6";"60";"";"";""
"";"2.2";"O 18b";"";"20100601";"";"Abtragung ausgedehnter spitzer Kondylome";"";"1";"";"60";"";"";""
"";"2.2";"O 18c";"";"20100601";"";"Incision eines Bartholinschen Abszesses, einfache vaginale Incision";"";"1";"4,5,6,16";"60";"";"";""
"";"2.2";"O 18d";"";"20100601";"";"Strichabrasio";"";"1";"6";"60";"";"";""
"";"2.2";"O 18e";"";"20100601";"";"Abtragung eines Cervikalpolypen";"";"1";"6";"60";"";"";""
"";"2.2";"O 18f";"";"20100601";"";"Abtragung vaginaler Granulationen";"";"1";"6";"60";"";"";""
"";"2.2";"O 19a";"";"20100601";"";"Äußere Wendung bei Querlage";"";"1";"6";"60";"";"";""
"";"2.2";"O 19b";"";"20100601";"";"Dammnaht I. Grades";"";"1";"6";"60";"";"";""
"";"2.2";"O 19c";"";"20100601";"";"Durchtrennung und Entfernung eines Shirodkar-Bandes";"";"1";"6";"60";"";"";""
"";"2.2";"O 1a";"";"20100601";"";"Incision bei Dakryocystitis";"";"1";"3";"60";"";"";""
"";"2.2";"O 1b";"";"20100601";"";"Entfernung kleiner Geschwülste an den Lidern";"";"1";"3,4,5";"60";"";"";""
"";"2.2";"O 1c";"";"20100601";"";"Operation des Chalazion";"";"1";"3";"60";"";"";""
"";"2.2";"O 1d";"";"20100601";"";"Elektrokoagulation von Geschwülsten";"Ausgenommen aus kosmetischen Gründen.";"1";"3";"60";"";"";""
"";"2.2";"O 1e";"";"20100601";"";"Alkoholinjektion bei Blepharospasmus (auch beidseitig)";"";"1";"3";"60";"";"";""
"";"2.2";"O 1f";"";"20100601";"";"Kanthoplastik mit Naht";"";"1";"3";"60";"";"";""
"";"2.2";"O 1g";"";"20100601";"";"Erstmalige einseitige Sondierung oder Spülung der Tränenwege";"";"1";"3";"60";"";"";""
"";"2.2";"O 1h";"";"20100601";"";"Operation am Tränenröhrchen";"";"1";"3";"60";"";"";""
"";"2.2";"O 1i";"";"20100601";"";"Quetschung von Trachomkörnern";"";"1";"3";"60";"";"";""
"";"2.2";"O 1k";"";"20100601";"";"Erste retrobulbäre Injektion, ausgenommen Alkoholinjektion";"Jede weitere 1/2 Gruppe I.";"1";"3";"60";"";"";""
"";"2.2";"O 1l";"";"20100601";"";"Elektrolytische Epilation";"";"1";"3";"60";"";"";""
"";"2.2";"O 20a";"";"20100601";"";"Exstirpation des Hymens";"";"1";"";"135";"";"";""
"";"2.2";"O 20b";"";"20100601";"";"Exstirpation kleiner Geschwülste der Vagina und Vulva";"";"1";"5,6,16";"135";"";"";""
"";"2.2";"O 20c";"";"20100601";"";"Abtragung eines Urethralpolypen";"";"1";"4,5,6,16";"135";"";"";""
"";"2.2";"O 20d";"";"20100601";"";"Probeexcision aus der Portio und Vagina (einschließlich Naht bzw. Kauterisation)";"";"1";"6";"135";"";"";""
"";"2.2";"O 20e";"";"20100601";"";"Exkochleation eines Portiokarzinoms (Kauterisation)";"";"1";"6";"135";"";"";""
"";"2.2";"O 20h";"";"20100601";"";"Aufrichten des retroflektierten Uterus in Narkose";"";"1";"6";"135";"";"";""
"";"2.2";"O 20i";"";"20100601";"";"Vollständige Abrasio mucosae uteri";"";"1";"6";"135";"";"";""
"";"2.2";"O 20k";"";"20100601";"";"Pertubation";"";"1";"";"135";"";"";""
"";"2.2";"O 20l";"";"20100601";"";"Dammplastik als selbständige Operation";"";"1";"6";"135";"";"";""
"";"2.2";"O 20m";"";"20100601";"";"Operative Beendigung eines Abortus incompl. bis zum 2. Lunarmonat";"";"1";"6";"135";"";"";""
"";"2.2";"O 21a";"";"20100601";"";"Crede in Narkose";"";"1";"6";"135";"";"";""
"";"2.2";"O 21b";"";"20100601";"";"Dammnaht II. Grades";"";"1";"6";"135";"";"";""
"";"2.2";"O 21c";"";"20100601";"";"Manualhilfe bzw. Reposition vorgefallener Kindesteile";"";"1";"6";"135";"";"";""
"";"2.2";"O 21d";"";"20100601";"";"Introitusnahe Scheidennaht";"";"1";"6";"135";"";"";""
"";"2.2";"O 21e";"";"20100601";"";"Kopfschwartenzange";"";"1";"6";"135";"";"";""
"";"2.2";"O 21f";"";"20100601";"";"Muttermundincision";"";"1";"6";"135";"";"";""
"";"2.2";"O 21g";"";"20100601";"";"Hystereuryse";"";"1";"6";"135";"";"";""
